STRUCTURE,STRUCTURE_ID,ACTION,FREQ,REF_AREA,INDICATOR,SEX,AGE,URBANISATION,UNIT_MEASURE,COMP_BREAKDOWN_1,COMP_BREAKDOWN_2,COMP_BREAKDOWN_3,AGG_METHOD,UNIT_TYPE,DECIMALS,DATABASE_ID,TIME_FORMAT,COMMENT_TS,UNIT_MULT,DATA_SOURCE,OBS_CONF,OBS_STATUS,FREQ_LABEL,REF_AREA_LABEL,INDICATOR_LABEL,SEX_LABEL,AGE_LABEL,URBANISATION_LABEL,UNIT_MEASURE_LABEL,COMP_BREAKDOWN_1_LABEL,COMP_BREAKDOWN_2_LABEL,COMP_BREAKDOWN_3_LABEL,AGG_METHOD_LABEL,UNIT_TYPE_LABEL,DECIMALS_LABEL,DATABASE_ID_LABEL,TIME_FORMAT_LABEL,UNIT_MULT_LABEL,OBS_STATUS_LABEL,OBS_CONF_LABEL,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,FCS,WB_WDI_IT_MLT_MAIN_P2,_T,_T,_T,10P2PS,_Z,_Z,_Z,_Z,COUNT,2,WB_WDI,P1Y,Fixed telephone subscriptions (per 100 people),0,WB_WDI,PU,A,Annual,Fragile and conflict affected situations,Fixed telephone subscriptions (per 100 people),Total,All age ranges or no breakdown by age,Total,Per 100 persons,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,0.8129394425624098,0.8080993585914787,0.8046675128174428,0.8009230028229147,0.7966914000194242,,0.9366237065398194,0.9292228158777911,0.9213130181341247,0.9131099478220173,1.3107192404244374,1.0207340185115588,1.0111237141894445,1.001337856071089,0.9911622543563495,1.5996235096967317,1.6898308102305017,1.7894165956318173,,,,1.7652805086146646,1.7738312705087238,1.8650357129506459,1.9550008744634488,2.0503453171222277,2.1440826692681725,2.228335363539602,2.306956715099133,2.3735721296686236,2.4348924562370606,2.480080368692179,2.5371442541373663,2.590740012285084,2.6561238865873587,2.7432679270367584,2.967212521838495,3.024732674270226,3.0661021807199744,3.1378058258379484,3.217484799241374,3.3028547761216087,3.5098284622014893,3.6598876846790143,4.021020929631393,3.9864494145974176,4.30161521143355,4.469340728832767,4.5540336772973005,4.496056090097161,4.402088655302573,4.264460919564545,4.091763639319126,3.984300947109577,3.721173950555357,3.4,3.4,2.9,2.7,2.4,2.2,1.8,1.6,1.6,1.7
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,PST,WB_WDI_IT_MLT_MAIN_P2,_T,_T,_T,10P2PS,_Z,_Z,_Z,_Z,COUNT,2,WB_WDI,P1Y,Fixed telephone subscriptions (per 100 people),0,WB_WDI,PU,A,Annual,Post-demographic dividend,Fixed telephone subscriptions (per 100 people),Total,All age ranges or no breakdown by age,Total,Per 100 persons,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,12.019084273271504,11.889058920510871,11.911192655653851,11.92934124358638,11.944565937720572,14.20352747286126,13.859610403412105,13.861806722213403,13.862806251755307,13.86277899010218,18.111543449451265,17.740726482362177,17.740279380818006,17.740378363771267,17.74213294292903,23.770377917204208,24.65545312927726,25.864714677457854,27.185912820128365,28.064022073767894,29.618091594284795,31.299071497249397,32.237223147659044,33.33374797667584,34.391039512037665,35.49265022096651,36.54062177056377,37.85074342605073,39.29421395315443,40.817642285456415,42.425126148049124,43.617259098654266,44.648726783665985,45.84071100935223,47.16831611485712,48.67879026312874,50.257452720634255,51.82039771026108,52.47415260021142,54.340851711667135,55.12645228257172,54.826113712892194,54.364792078056134,53.2898893682902,52.280813391807214,51.24057597199339,50.01641805657833,47.88427898434444,47.591720239708536,49.410554370015845,48.65592683802949,47.45167023547917,46.323674475114736,45.12381716657368,43.84205513219685,42.7200308486781,41.87050506778597,40.64865764140429,39.15414792255276,37.53022319453179,36.52375733466841,35.79993288569693,35.967836523497205,,
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,GUY,WB_WDI_IT_MLT_MAIN_P2,_T,_T,_T,10P2PS,_Z,_Z,_Z,_Z,COUNT,2,WB_WDI,P1Y,Fixed telephone subscriptions (per 100 people),0,WB_WDI,PU,A,Annual,Guyana,Fixed telephone subscriptions (per 100 people),Total,All age ranges or no breakdown by age,Total,Per 100 persons,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,0.930610675,0.930889,0.930889,0.930889,0.930889,0.938161327,0.935772,0.935772,0.935772,0.935772,1.035076326,1.03556,1.03556,1.03556,1.03556,1.904531981,2.030384101,,,,,2.083274549,2.116366827,2.184045675,2.255134296,2.329581413,2.602445258,2.095047047,2.109565561,2.125124685,2.13,2.14,3.78,5.48,5.83,5.88,6.6,7.23,7.85,8.38,8.94,10.5,10.5,12.1,13.5,14.5,15.5,17.0,18.4,19.6,20.0,20.4,20.7,20.9,21.2,20.3,18.5,17.7,,15.5,15.5,15.3,15.0,,
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,BFA,WB_WDI_IT_MLT_MAIN_P2,_T,_T,_T,10P2PS,_Z,_Z,_Z,_Z,COUNT,2,WB_WDI,P1Y,Fixed telephone subscriptions (per 100 people),0,WB_WDI,PU,A,Annual,Burkina Faso,Fixed telephone subscriptions (per 100 people),Total,All age ranges or no breakdown by age,Total,Per 100 persons,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,,,,,,,,,,,0.02673003,0.0266686,0.0266686,0.0266686,0.0266686,0.039097856,0.041468865,0.062338611,0.0608108,,,0.093630724,0.09806309,0.099426597,0.100587295,0.099634248,0.116742227,0.137000658,0.14778871,0.162935568,0.177,0.19,0.205,0.222,0.26,0.289,0.32,0.332,0.367,0.409,0.446,0.472,0.488,0.509,0.631,0.655,0.659,0.788,0.971,0.97,0.89,0.849,0.823,0.777,0.683,0.4,0.392,0.382,0.376,0.359,0.349,0.37,0.323,,
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,GRL,WB_WDI_IT_MLT_MAIN_P2,_T,_T,_T,10P2PS,_Z,_Z,_Z,_Z,COUNT,2,WB_WDI,P1Y,Fixed telephone subscriptions (per 100 people),0,WB_WDI,PU,A,Annual,Greenland,Fixed telephone subscriptions (per 100 people),Total,All age ranges or no breakdown by age,Total,Per 100 persons,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,,,,,,1.504968992,1.52776,1.52776,1.52776,1.52776,3.433551965,3.38586,3.38586,3.38586,3.38586,9.507629705,11.00284452,12.04889523,14.3020871,16.75408452,19.07755558,19.91955677,20.8819462,21.27577716,22.36027205,23.158587,24.75431805,27.15123138,28.76519771,29.9486419,29.8,30.1,30.2,31.5,33.1,35.1,37.7,41.6,44.5,45.6,46.6,42.9,44.8,44.5,44.2,56.5,63.3,40.8,40.3,39.0,38.5,35.0,33.3,31.9,30.6,28.6,,16.5,14.4,12.7,11.3,,8.92,,
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,SYC,WB_WDI_IT_MLT_MAIN_P2,_T,_T,_T,10P2PS,_Z,_Z,_Z,_Z,COUNT,2,WB_WDI,P1Y,Fixed telephone subscriptions (per 100 people),0,WB_WDI,PU,A,Annual,Seychelles,Fixed telephone subscriptions (per 100 people),Total,All age ranges or no breakdown by age,Total,Per 100 persons,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,,,,,,0.482097957,0.495917,0.495917,0.495917,0.495917,0.80913588,0.840208,0.840208,0.840208,0.840208,2.428498761,2.750036185,3.577874173,3.860702116,4.407534564,5.360698422,5.308660701,6.075111011,6.74853049,8.303388471,8.687511978,9.835489725,9.869948908,10.37708735,10.81928293,11.7,12.5,13.3,14.3,15.7,16.8,19.9,22.4,23.2,23.9,24.7,25.1,24.7,24.3,24.1,24.0,22.9,24.8,24.1,27.9,23.2,28.8,21.0,21.3,20.3,19.9,19.0,17.5,17.6,17.1,15.7,15.3,15.2,14.4,
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,DJI,WB_WDI_IT_MLT_MAIN_P2,_T,_T,_T,10P2PS,_Z,_Z,_Z,_Z,COUNT,2,WB_WDI,P1Y,Fixed telephone subscriptions (per 100 people),0,WB_WDI,PU,A,Annual,Djibouti,Fixed telephone subscriptions (per 100 people),Total,All age ranges or no breakdown by age,Total,Per 100 persons,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,,,,,,,,,,,0.808289294,0.730933,0.730933,0.730933,0.730933,0.743592448,0.713027248,0.655911302,0.689593248,0.74953113,0.809574202,0.876021048,0.963081862,0.98551639,0.960340803,1.010209404,1.013231641,0.984363392,0.995364227,0.922272713,0.985,0.987,1.08,1.2,1.2,1.19,1.26,1.23,1.13,1.22,1.3,1.29,1.27,1.25,1.34,1.26,1.32,1.61,1.67,1.85,1.99,1.94,2.06,2.1,2.19,2.24,2.4,3.47,3.44,3.41,3.52,2.44,2.46,2.49,
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,LCN,WB_WDI_IT_MLT_MAIN_P2,_T,_T,_T,10P2PS,_Z,_Z,_Z,_Z,COUNT,2,WB_WDI,P1Y,Fixed telephone subscriptions (per 100 people),0,WB_WDI,PU,A,Annual,Latin America & Caribbean,Fixed telephone subscriptions (per 100 people),Total,All age ranges or no breakdown by age,Total,Per 100 persons,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,1.526752560788921,1.5134989945226995,1.5079446847077105,1.5023962766174241,1.4968946579318627,1.6190762346432852,1.6291899444756115,1.6238094207857574,1.6185618491039266,1.613502274193288,2.023992032850757,2.0218959859534853,2.01769630073819,2.013640830380818,2.0096509021358746,2.8438048988607516,2.9970361338931855,3.2561603200449425,3.55439278278312,3.790827118233849,4.035805995449679,4.18382207280979,4.431755462527824,4.561569846020854,4.834239962626219,5.092729266836331,5.247099771015481,5.449599853173395,5.694737583109796,5.897112232724227,6.257945645398897,6.644035741638904,7.198719755901713,7.713749519792351,8.448777488514555,9.047271572708294,9.861684115134743,10.801952685160192,11.749546302381516,13.015678923223835,14.631476094885526,16.131509875914812,16.49974467242929,16.90027764616112,17.33087848164125,17.755581645214804,17.68220633021949,17.94502704957724,18.498667393499844,18.27577218668244,18.113867843624206,18.11740800389634,18.280712915803832,17.960826833081022,17.63083390057053,17.8,17.5,16.7,16.2,14.9,14.6,14.0,13.5,13.3,12.6
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,LBY,WB_WDI_IT_MLT_MAIN_P2,_T,_T,_T,10P2PS,_Z,_Z,_Z,_Z,COUNT,2,WB_WDI,P1Y,Fixed telephone subscriptions (per 100 people),0,WB_WDI,PU,A,Annual,Libya,Fixed telephone subscriptions (per 100 people),Total,All age ranges or no breakdown by age,Total,Per 100 persons,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,0.590545387,0.581808,0.581808,0.581808,0.581808,,0.581808,0.581808,0.581808,0.581808,,0.581808,0.581808,0.581808,0.581808,,,,,,,2.869522522,3.054702604,3.253892403,3.488521823,3.770039019,4.078829297,4.424914493,4.95578214,5.226339103,4.95,5.13,5.08,5.07,5.47,6.48,7.62,7.9,9.73,10.5,11.4,12.2,13.1,13.3,13.9,14.5,15.2,15.9,14.8,16.7,18.9,15.8,13.2,12.5,14.2,16.3,20.7,23.4,,22.7,22.4,22.1,16.9,,
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,ARE,WB_WDI_IT_MLT_MAIN_P2,_T,_T,_T,10P2PS,_Z,_Z,_Z,_Z,COUNT,2,WB_WDI,P1Y,Fixed telephone subscriptions (per 100 people),0,WB_WDI,PU,A,Annual,United Arab Emirates,Fixed telephone subscriptions (per 100 people),Total,All age ranges or no breakdown by age,Total,Per 100 persons,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,,,,,,,,,,,,,,,,4.749408348,5.871434456,7.049476488,8.951705844,10.60991665,11.89204061,12.96069734,13.96559165,14.37015382,14.43105758,15.00881456,15.02541707,15.72425819,17.58902072,19.68535137,20.9,21.8,23.2,24.9,26.4,27.6,28.4,29.6,30.1,29.9,29.2,28.3,27.6,27.1,26.8,26.5,26.1,24.6,25.3,23.6,21.3,25.4,26.2,26.6,25.5,26.0,25.3,25.1,25.1,25.2,25.2,22.9,22.3,21.2,
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,SAU,WB_WDI_IT_MLT_MAIN_P2,_T,_T,_T,10P2PS,_Z,_Z,_Z,_Z,COUNT,2,WB_WDI,P1Y,Fixed telephone subscriptions (per 100 people),0,WB_WDI,PU,A,Annual,Saudi Arabia,Fixed telephone subscriptions (per 100 people),Total,All age ranges or no breakdown by age,Total,Per 100 persons,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,,,,,,,,,,,1.532870492,1.60373,1.60373,1.60373,1.60373,1.747378679,1.694801982,1.747528903,2.138175252,2.863953137,3.141811947,4.796730464,6.193995726,6.731735516,7.229406189,7.02786487,7.100291411,7.125595413,7.268273172,7.325372531,11.6,13.1,13.4,13.2,13.1,12.9,13.0,13.1,14.5,17.5,18.3,19.0,19.1,18.6,18.8,18.7,18.4,17.9,17.6,17.2,16.6,17.7,17.7,17.6,,12.5,13.8,15.1,17.7,17.6,18.6,21.1,21.1,20.4,
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,WSM,WB_WDI_IT_MLT_MAIN_P2,_T,_T,_T,10P2PS,_Z,_Z,_Z,_Z,COUNT,2,WB_WDI,P1Y,Fixed telephone subscriptions (per 100 people),0,WB_WDI,PU,A,Annual,Samoa,Fixed telephone subscriptions (per 100 people),Total,All age ranges or no breakdown by age,Total,Per 100 persons,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,,,,,,,,,,,,,,,,,,,,,,2.089175041,2.127213351,2.156411731,2.188524934,2.221995352,2.254079885,2.278546287,2.358884934,2.382569124,2.43,2.46,3.82,4.13,4.27,4.47,4.69,4.76,4.74,4.72,4.69,5.28,6.39,7.17,8.8,10.4,,,,,4.14,,4.21,4.23,5.89,5.68,4.76,4.12,,2.86,2.83,2.81,2.12,,
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,HUN,WB_WDI_IT_MLT_MAIN_P2,_T,_T,_T,10P2PS,_Z,_Z,_Z,_Z,COUNT,2,WB_WDI,P1Y,Fixed telephone subscriptions (per 100 people),0,WB_WDI,PU,A,Annual,Hungary,Fixed telephone subscriptions (per 100 people),Total,All age ranges or no breakdown by age,Total,Per 100 persons,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,2.4382401,2.43376,2.43376,2.43376,2.43376,2.995339446,2.98681,2.98681,2.98681,2.98681,3.868646057,3.84971,3.84971,3.84971,3.84971,4.829007179,4.887267656,4.921002387,4.997720552,5.246563221,5.76893652,5.960328146,6.148865613,6.368554781,6.666725893,7.007656633,7.330256168,7.762776726,8.224823864,8.809126174,9.59,10.9,12.4,14.5,17.2,20.9,25.7,30.1,33.4,36.5,37.3,36.8,36.2,35.6,35.3,33.9,33.4,32.4,30.9,30.7,29.8,29.5,29.9,30.1,30.5,31.4,31.8,32.0,31.5,31.2,30.5,30.4,29.4,27.8,
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,ECA,WB_WDI_IT_MLT_MAIN_P2,_T,_T,_T,10P2PS,_Z,_Z,_Z,_Z,COUNT,2,WB_WDI,P1Y,Fixed telephone subscriptions (per 100 people),0,WB_WDI,PU,A,Annual,Europe & Central Asia (excluding high income),Fixed telephone subscriptions (per 100 people),Total,All age ranges or no breakdown by age,Total,Per 100 persons,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,,,,,,,,,,,,,,,,3.7350433602122193,4.034377693439251,4.334699013172761,4.6135364021838585,4.888122287244613,5.111322234537524,5.44170696954321,5.8163877875123715,6.220333828269958,6.640994397247951,7.043822042185124,7.608239984717527,8.383685446924408,9.395870387706678,10.293833145571824,11.108090862734652,12.000940898613113,12.829475135123035,13.95372642458267,14.523971223409449,15.078902859998266,16.113172567234468,16.882950275911085,17.711815051961107,18.499602070512175,19.133823234991585,19.68985849513165,19.951932965549346,20.223018482229307,21.38442489603039,21.17485733508255,22.20529901025376,21.98561094734679,21.915797908913866,21.642901095928273,21.739310579636413,21.45703889352234,20.602698009087607,20.177755386775857,19.24262737987959,17.895541999722184,17.281743080908043,16.497755936870004,16.217734642604835,15.6672546918437,15.1,14.5,13.6,13.0,12.1
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,VCT,WB_WDI_IT_MLT_MAIN_P2,_T,_T,_T,10P2PS,_Z,_Z,_Z,_Z,COUNT,2,WB_WDI,P1Y,Fixed telephone subscriptions (per 100 people),0,WB_WDI,PU,A,Annual,St. Vincent and the Grenadines,Fixed telephone subscriptions (per 100 people),Total,All age ranges or no breakdown by age,Total,Per 100 persons,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,,,,,,,,,,,1.625041896,1.76778,1.76778,1.76778,1.76778,3.051627374,3.180242386,3.298609465,3.341616778,3.321419884,3.302940082,3.439319715,3.494411511,3.555669013,3.572011239,4.886119777,5.386576651,6.262861233,7.138013491,8.034188034,11.7,13.0,13.9,14.6,15.2,16.1,17.1,18.1,18.6,20.8,21.9,23.0,24.1,18.7,16.9,20.0,20.2,20.6,20.5,20.8,19.7,20.8,17.8,17.6,22.2,23.2,19.3,19.0,19.0,17.2,16.8,11.9,10.8,10.1,
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,SLB,WB_WDI_IT_MLT_MAIN_P2,_T,_T,_T,10P2PS,_Z,_Z,_Z,_Z,COUNT,2,WB_WDI,P1Y,Fixed telephone subscriptions (per 100 people),0,WB_WDI,PU,A,Annual,Solomon Islands,Fixed telephone subscriptions (per 100 people),Total,All age ranges or no breakdown by age,Total,Per 100 persons,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,,,,,,,,,,,,,,,,,,,,,,,0.599400599,0.656512605,0.746510994,0.806038433,0.866235992,0.940385889,1.048726453,1.192141404,1.41,1.42,1.46,1.5,1.61,1.69,1.82,1.89,1.89,1.89,1.75,1.65,1.44,1.34,1.47,1.53,1.55,1.56,1.57,1.58,1.58,1.52,1.41,1.28,1.22,1.16,1.12,1.08,1.05,0.976,0.94,0.918,0.893,,
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,ATG,WB_WDI_IT_MLT_MAIN_P2,_T,_T,_T,10P2PS,_Z,_Z,_Z,_Z,COUNT,2,WB_WDI,P1Y,Fixed telephone subscriptions (per 100 people),0,WB_WDI,PU,A,Annual,Antigua and Barbuda,Fixed telephone subscriptions (per 100 people),Total,All age ranges or no breakdown by age,Total,Per 100 persons,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,,,,,,,,,,,2.634923587,2.64892,2.64892,2.64892,2.64892,2.967127352,2.96921394,,,,,5.378326879,6.132053778,7.644324853,8.867537713,10.76128397,12.36246755,14.76232654,17.19233534,20.42868816,25.3,21.6,26.1,29.3,36.3,38.0,40.2,43.6,47.0,49.5,51.1,49.0,49.4,48.8,48.3,45.8,46.5,46.4,45.8,44.4,42.6,41.1,38.0,37.6,22.4,22.4,25.0,26.5,,29.6,29.4,29.2,29.4,,
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,GNQ,WB_WDI_IT_MLT_MAIN_P2,_T,_T,_T,10P2PS,_Z,_Z,_Z,_Z,COUNT,2,WB_WDI,P1Y,Fixed telephone subscriptions (per 100 people),0,WB_WDI,PU,A,Annual,Equatorial Guinea,Fixed telephone subscriptions (per 100 people),Total,All age ranges or no breakdown by age,Total,Per 100 persons,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,,,,,,,,,,,,,,,,,,,,,,0.168378515,0.190029169,0.207873043,0.223467432,0.237856752,0.251714174,0.289317668,0.30121459,0.289906784,0.274,0.264,0.255,0.245,0.457,0.44,0.618,0.616,0.87,0.869,0.867,0.92,1.1,1.13,1.17,1.06,1.01,0.965,0.922,0.881,1.14,1.17,1.15,1.1,1.08,0.78,0.729,0.716,0.671,0.659,0.655,0.644,0.631,,
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,KOR,WB_WDI_IT_MLT_MAIN_P2,_T,_T,_T,10P2PS,_Z,_Z,_Z,_Z,COUNT,2,WB_WDI,P1Y,Fixed telephone subscriptions (per 100 people),0,WB_WDI,PU,A,Annual,"Korea, Rep.",Fixed telephone subscriptions (per 100 people),Total,All age ranges or no breakdown by age,Total,Per 100 persons,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,,,,,,0.75613257,0.76356,0.76356,0.76356,0.76356,1.47604334,1.49463,1.49463,1.49463,1.49463,2.944766388,3.485916845,4.164413292,5.034191817,6.07528481,7.085324869,8.425410524,10.35339012,12.00860654,13.75891041,15.8063711,17.98835544,20.34063091,23.9739437,27.06529122,30.1,32.8,34.9,37.2,39.1,41.0,42.9,44.5,43.5,55.1,55.3,54.8,54.4,52.9,49.4,50.0,46.7,47.8,50.4,55.4,58.5,60.0,60.7,60.6,58.3,56.7,54.7,52.1,50.2,47.8,46.0,44.8,44.0,42.8,
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,JPN,WB_WDI_IT_MLT_MAIN_P2,_T,_T,_T,10P2PS,_Z,_Z,_Z,_Z,COUNT,2,WB_WDI,P1Y,Fixed telephone subscriptions (per 100 people),0,WB_WDI,PU,A,Annual,Japan,Fixed telephone subscriptions (per 100 people),Total,All age ranges or no breakdown by age,Total,Per 100 persons,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,3.845809762,3.87829,3.87829,3.87829,3.87829,7.438517421,7.51572,7.51572,7.51572,7.51572,15.56013267,15.6324,15.6324,15.6324,15.6324,28.80217743,30.31378739,31.2273672,32.13379901,33.06712773,33.95049774,34.02079827,34.84594075,35.79426496,36.48898458,37.4010266,38.42894733,39.60065065,40.9937297,42.55160482,44.2,45.4,46.4,47.1,48.4,49.6,50.8,52.1,49.3,48.9,48.8,48.2,47.7,47.2,46.6,45.4,43.8,40.0,37.8,52.1,51.2,50.5,50.2,50.1,49.9,50.1,50.4,50.3,50.0,49.5,49.1,48.9,48.3,48.0,
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,TLS,WB_WDI_IT_MLT_MAIN_P2,_T,_T,_T,10P2PS,_Z,_Z,_Z,_Z,COUNT,2,WB_WDI,P1Y,Fixed telephone subscriptions (per 100 people),0,WB_WDI,PU,A,Annual,Timor-Leste,Fixed telephone subscriptions (per 100 people),Total,All age ranges or no breakdown by age,Total,Per 100 persons,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.215,0.226,0.246,0.256,0.243,0.256,0.275,0.268,0.275,0.264,0.259,0.301,0.226,0.207,0.19,0.173,0.159,0.152,0.139,0.134,0.129,
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,MAR,WB_WDI_IT_MLT_MAIN_P2,_T,_T,_T,10P2PS,_Z,_Z,_Z,_Z,COUNT,2,WB_WDI,P1Y,Fixed telephone subscriptions (per 100 people),0,WB_WDI,PU,A,Annual,Morocco,Fixed telephone subscriptions (per 100 people),Total,All age ranges or no breakdown by age,Total,Per 100 persons,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,0.638275506,0.638276,0.638276,0.638276,0.638276,0.590295417,0.590295,0.590295,0.590295,0.590295,0.568581877,0.568582,0.568582,0.568582,0.568582,0.618110734,0.675867105,0.730393774,0.781751301,0.78905804,0.835417207,0.866222992,0.912313753,0.937200251,0.979068742,1.068677828,1.095227724,1.135258835,1.19853535,1.373781549,1.65,2.0,2.59,3.23,3.87,4.27,4.51,4.78,5.04,5.25,5.01,4.13,3.86,4.12,4.37,4.42,4.11,7.68,9.46,11.0,11.5,10.8,9.83,8.66,7.27,6.42,5.91,5.77,6.14,5.67,6.44,6.8,7.09,7.62,
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,TUV,WB_WDI_IT_MLT_MAIN_P2,_T,_T,_T,10P2PS,_Z,_Z,_Z,_Z,COUNT,2,WB_WDI,P1Y,Fixed telephone subscriptions (per 100 people),0,WB_WDI,PU,A,Annual,Tuvalu,Fixed telephone subscriptions (per 100 people),Total,All age ranges or no breakdown by age,Total,Per 100 persons,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,,,,,,,,,,,,,,,,,,,,,,,,,,1.44074919,1.412429379,1.384881708,1.356852103,1.330819563,1.36,1.34,1.39,1.64,5.35,5.43,5.39,5.4,6.35,6.63,6.92,6.78,6.86,7.22,7.64,8.95,10.9,12.8,9.69,7.65,11.3,13.5,13.3,13.2,13.7,18.2,18.3,18.4,,18.9,19.2,19.6,21.1,,
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,MDA,WB_WDI_IT_MLT_MAIN_P2,_T,_T,_T,10P2PS,_Z,_Z,_Z,_Z,COUNT,2,WB_WDI,P1Y,Fixed telephone subscriptions (per 100 people),0,WB_WDI,PU,A,Annual,Moldova,Fixed telephone subscriptions (per 100 people),Total,All age ranges or no breakdown by age,Total,Per 100 persons,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,0.65426917,0.682321,0.682321,0.682321,0.682321,0.805339169,0.83918,0.83918,0.83918,0.83918,1.395770572,1.44064,1.44064,1.44064,1.44064,3.48299488,3.97062334,4.416021607,4.766291348,5.125987492,5.510011601,5.797541166,6.124861,6.388646368,6.720263515,7.200464111,7.647210647,8.237016809,8.919077772,9.570828617,10.4,11.1,11.5,11.8,12.3,12.8,13.5,14.4,15.2,13.0,13.8,15.3,17.4,19.3,21.3,23.3,26.0,28.0,29.5,30.7,32.0,33.2,34.6,35.8,36.4,36.6,36.2,35.8,35.1,34.4,33.5,33.1,31.3,27.6,
